,"('Chiken Snacks', 'Cold Drinks')","('Chiken Snacks', 'Hot Drinks')","('Snacks', 'Cold Drinks')","('Snacks', 'Hot Drinks')"
817,5.875716845878136,,5.875716845878136,1.6178808583324435
818,4.621168831168832,,4.621168831168832,1.5366484566619478
819,2.5211372180451135,,2.5211372180451135,1.4298343300110739
820,2.299064997018485,,2.299064997018485,1.6900783343640486
821,1.6731965207135484,,1.6731965207135484,1.571591327913279
822,2.739387218045113,,2.739387218045113,1.4550173547679943
823,2.510277118230607,,2.510277118230607,1.8269121901634215
824,1.9216890323059237,,1.9216890323059237,1.7316938581823111
825,3.1081586516336857,,3.1081586516336857,1.6380706146926536
826,2.284963608882688,,2.284963608882688,1.6327498308221349
827,1.8832103174603168,,1.8832103174603168,1.5183096692210942
828,3.326408651633686,,3.326408651633686,1.4097840834068698
829,2.489496724277781,,2.489496724277781,1.7778922990617
830,2.1103012265512264,,2.1103012265512264,1.7041334240103665
831,2.347609267734554,,2.347609267734554,1.6063762389202452
832,2.047894736842105,,2.047894736842105,1.4314501662971175
833,1.8384386212378183,,1.8384386212378183,1.4219180908254194
834,2.9410626249167224,,2.9410626249167224,1.4134073091542605
835,2.6430249915569064,,2.6430249915569064,1.4565089449885549
836,2.4365994303126657,,2.4365994303126657,1.1059399302821205
837,2.16543956043956,,2.16543956043956,1.0782452501202502
838,1.9924882667207684,,1.9924882667207684,1.0269790104947525
839,1.7410398092473565,,1.7410398092473565,1.0741519508197226
840,4.439178155178157,,4.439178155178157,1.040906004000516
841,3.7126171654432527,,3.7126171654432527,0.98745825950661
842,3.2519541734860886,,3.2519541734860886,1.0741519508197226
843,3.940166390411832,,3.940166390411832,1.040906004000516
844,3.4600273972602738,,3.4600273972602738,0.98745825950661
845,3.053475397132894,,3.053475397132894,1.0763101873200642
846,4.739178155178156,,4.739178155178156,1.0428075396825396
847,4.116459330143541,,4.116459330143541,0.9861856783472668
848,3.4856129032258067,,3.4856129032258067,1.0808128795912464
849,2.6205434543454347,,2.6205434543454347,1.0428881288203322
850,2.3715681679853926,,2.3715681679853926,0.8950565073423553
851,2.1586862926547137,,2.1586862926547137,1.1421544816351146
852,2.563697191697192,,2.563697191697192,1.1168975180623604
853,2.318500317124736,,2.318500317124736,1.0742984159664883
854,2.1460865469054684,,2.1460865469054684,1.1093082700822263
855,1.844852057932788,,1.844852057932788,1.0800636151231946
856,1.4288365562280982,,1.4288365562280982,1.0352836616682322
857,1.2554993209038154,,1.2554993209038154,1.1103665021727165
858,2.3578460410557183,,2.3578460410557183,1.0800636151231946
859,2.1586862926547137,,2.1586862926547137,1.0352836616682322
